

0 #..#.#.#. 20 20 27.061    2  5  4 
0 #..#.#.## 21 20 -46.141   1  6  5 

0 #..#.#..#  0 21 -68.885   2  7  6 
0 #..#.#...  1 21 35.918    -3 6  -5
0 #..###...  2 21 16.670    4  7  4 
0 #..###..#  3 21 -58.933   3  8  5 
0 #..###.##  4 21 -20.189   2  7  4 
0 #..###.#.  5 21 23.814    3  6  3 
0 #..#####.  6 21 59.580    4  5  4 
0 #..######  7 21 21.577    3  6  5 
0 #..####.#  8 21 -42.766   4  7  6 
0 #..####..  9 21 26.836    5  6  5 
0 #..##.#.. 10 21 38.655    6  5  4 
0 #..##.#.# 11 21 35.853    5  6  5 
0 #..##.### 12 21 60.196    4  5  4 
0 #..##.##. 13 21 31.399    5  4  3 
0 #..##..#. 14 21 0.433     4  5  2 
0 #..##..## 15 21 23.230    3  6  3 
0 #..##...# 16 21 24.487    4  7  4 
0 #..##.... 17 21 33.289    -5 6  -3
0 #...#.... 18 21 8.405     -4 -5 -2
0 #...#...# 19 21 31.203    -3 6  -3
0 #...#..## 20 21 -51.654   2  5  2 
0 #...#..#. 21 21 -106.051  -3 4  -1

0 #...#.##.  0 22 -47.085   4  3  2 
0 #...#.###  1 22 13.313    3  4  3 
0 #...#.#.#  2 22 70.569    4  5  4 
0 #...#.#..  3 22 41.772    -5 4  -3
0 #...###..  4 22 60.857    4  5  4 
0 #...###.#  5 22 22.855    3  6  5 
0 #...#####  6 22 5.598     2  5  4 
0 #...####.  7 22 12.001    3  4  3 
0 #...##.#.  8 22 -51.765   2  5  2 
0 #...##.##  9 22 -64.168   1  6  3 
0 #...##..# 10 22 -21.311   2  7  4 
0 #...##... 11 22 22.691    -3 6  -3
0 #....#... 12 22 26.173    -2 -5 -4
0 #....#..# 13 22 -47.030   -1 6  -5
1 #....#.## 14 22 -105.886  0  5  4 
0 #....#.#. 15 22 -64.283   -1 4  -3
0 #....###. 16 22 -10.117   2  3  4 
0 #....#### 17 22 -45.720   1  4  5 
0 #....##.# 18 22 -12.463   2  5  6 
0 #....##.. 19 22 54.739    -3 4  -5
0 #.....#.. 20 22 46.853    -4 -3 -4
0 #.....#.# 21 22 46.451    -3 4  -5

0 #.....###  0 23 -26.806   2  3  4 
0 #.....##.  1 23 -58.003   -3 2  -3
0 #......#.  2 23 -107.369  -2 -3 -2
0 #......##  3 23 -82.172   -1 4  -3
0 #.......#  4 23 16.685    -2 -5 -4
0 #........  5 23 23.087    -3 -4 -3
